id_prov;nombre_prov;abrev_prov;provincia;anio;ind_fec
20;Gipuzkoa;Guipúzcoa;20 Gipuzkoa;2002;1,18
20;Gipuzkoa;Guipúzcoa;20 Gipuzkoa;2003;1,27
20;Gipuzkoa;Guipúzcoa;20 Gipuzkoa;2004;1,27
20;Gipuzkoa;Guipúzcoa;20 Gipuzkoa;2005;1,27
20;Gipuzkoa;Guipúzcoa;20 Gipuzkoa;2006;1,32
20;Gipuzkoa;Guipúzcoa;20 Gipuzkoa;2007;1,35
20;Gipuzkoa;Guipúzcoa;20 Gipuzkoa;2008;1,38
20;Gipuzkoa;Guipúzcoa;20 Gipuzkoa;2009;1,38
20;Gipuzkoa;Guipúzcoa;20 Gipuzkoa;2010;1,42
20;Gipuzkoa;Guipúzcoa;20 Gipuzkoa;2011;1,41
20;Gipuzkoa;Guipúzcoa;20 Gipuzkoa;2012;1,42
20;Gipuzkoa;Guipúzcoa;20 Gipuzkoa;2013;1,34
20;Gipuzkoa;Guipúzcoa;20 Gipuzkoa;2014;1,42
20;Gipuzkoa;Guipúzcoa;20 Gipuzkoa;2015;1,47
20;Gipuzkoa;Guipúzcoa;20 Gipuzkoa;2016;1,44
20;Gipuzkoa;Guipúzcoa;20 Gipuzkoa;2017;1,38
20;Gipuzkoa;Guipúzcoa;20 Gipuzkoa;2018;1,39
20;Gipuzkoa;Guipúzcoa;20 Gipuzkoa;2019;1,33
20;Gipuzkoa;Guipúzcoa;20 Gipuzkoa;2020;1,32
21;Huelva;Huelva;21 Huelva;1975;3,05
21;Huelva;Huelva;21 Huelva;1976;3,14
21;Huelva;Huelva;21 Huelva;1977;2,99
21;Huelva;Huelva;21 Huelva;1978;3,08
21;Huelva;Huelva;21 Huelva;1979;2,95
21;Huelva;Huelva;21 Huelva;1980;2,83
21;Huelva;Huelva;21 Huelva;1981;2,67
21;Huelva;Huelva;21 Huelva;1982;2,56
21;Huelva;Huelva;21 Huelva;1983;2,34
21;Huelva;Huelva;21 Huelva;1984;2,18
21;Huelva;Huelva;21 Huelva;1985;2,06
21;Huelva;Huelva;21 Huelva;1986;1,94
21;Huelva;Huelva;21 Huelva;1987;1,84
21;Huelva;Huelva;21 Huelva;1988;1,78
21;Huelva;Huelva;21 Huelva;1989;1,7
21;Huelva;Huelva;21 Huelva;1990;1,64
21;Huelva;Huelva;21 Huelva;1991;1,48
21;Huelva;Huelva;21 Huelva;1992;1,56
21;Huelva;Huelva;21 Huelva;1993;1,5
21;Huelva;Huelva;21 Huelva;1994;1,39
21;Huelva;Huelva;21 Huelva;1995;1,35
21;Huelva;Huelva;21 Huelva;1996;1,28
21;Huelva;Huelva;21 Huelva;1997;1,27
21;Huelva;Huelva;21 Huelva;1998;1,22
21;Huelva;Huelva;21 Huelva;1999;1,28
21;Huelva;Huelva;21 Huelva;2000;1,29
21;Huelva;Huelva;21 Huelva;2001;1,31
21;Huelva;Huelva;21 Huelva;2002;1,32
21;Huelva;Huelva;21 Huelva;2003;1,36
21;Huelva;Huelva;21 Huelva;2004;1,35
21;Huelva;Huelva;21 Huelva;2005;1,39
21;Huelva;Huelva;21 Huelva;2006;1,41
21;Huelva;Huelva;21 Huelva;2007;1,42
21;Huelva;Huelva;21 Huelva;2008;1,49
21;Huelva;Huelva;21 Huelva;2009;1,43
21;Huelva;Huelva;21 Huelva;2010;1,41
21;Huelva;Huelva;21 Huelva;2011;1,36
21;Huelva;Huelva;21 Huelva;2012;1,31
21;Huelva;Huelva;21 Huelva;2013;1,36
21;Huelva;Huelva;21 Huelva;2014;1,38
21;Huelva;Huelva;21 Huelva;2015;1,36
21;Huelva;Huelva;21 Huelva;2016;1,33
21;Huelva;Huelva;21 Huelva;2017;1,34
21;Huelva;Huelva;21 Huelva;2018;1,25
21;Huelva;Huelva;21 Huelva;2019;1,34
21;Huelva;Huelva;21 Huelva;2020;1,24
22;Huesca;Huesca;22 Huesca;1975;2,18
22;Huesca;Huesca;22 Huesca;1976;2,19
22;Huesca;Huesca;22 Huesca;1977;2,17
22;Huesca;Huesca;22 Huesca;1978;2,1
22;Huesca;Huesca;22 Huesca;1979;2,01
22;Huesca;Huesca;22 Huesca;1980;2,05
22;Huesca;Huesca;22 Huesca;1981;1,76
22;Huesca;Huesca;22 Huesca;1982;1,71
22;Huesca;Huesca;22 Huesca;1983;1,55
22;Huesca;Huesca;22 Huesca;1984;1,47
22;Huesca;Huesca;22 Huesca;1985;1,42
22;Huesca;Huesca;22 Huesca;1986;1,38
22;Huesca;Huesca;22 Huesca;1987;1,29
22;Huesca;Huesca;22 Huesca;1988;1,21
22;Huesca;Huesca;22 Huesca;1989;1,18
22;Huesca;Huesca;22 Huesca;1990;1,15
22;Huesca;Huesca;22 Huesca;1991;1,18
22;Huesca;Huesca;22 Huesca;1992;1,2
22;Huesca;Huesca;22 Huesca;1993;1,04
22;Huesca;Huesca;22 Huesca;1994;1,13
22;Huesca;Huesca;22 Huesca;1995;1,08
22;Huesca;Huesca;22 Huesca;1996;1,1
22;Huesca;Huesca;22 Huesca;1997;1,07
22;Huesca;Huesca;22 Huesca;1998;1,07
22;Huesca;Huesca;22 Huesca;1999;1,1
22;Huesca;Huesca;22 Huesca;2000;1,09
22;Huesca;Huesca;22 Huesca;2001;1,15
22;Huesca;Huesca;22 Huesca;2002;1,14
22;Huesca;Huesca;22 Huesca;2003;1,15
22;Huesca;Huesca;22 Huesca;2004;1,26
22;Huesca;Huesca;22 Huesca;2005;1,21
22;Huesca;Huesca;22 Huesca;2006;1,26
22;Huesca;Huesca;22 Huesca;2007;1,28
22;Huesca;Huesca;22 Huesca;2008;1,4
22;Huesca;Huesca;22 Huesca;2009;1,36
22;Huesca;Huesca;22 Huesca;2010;1,33
22;Huesca;Huesca;22 Huesca;2011;1,3
22;Huesca;Huesca;22 Huesca;2012;1,3
22;Huesca;Huesca;22 Huesca;2013;1,36
22;Huesca;Huesca;22 Huesca;2014;1,28
22;Huesca;Huesca;22 Huesca;2015;1,41
22;Huesca;Huesca;22 Huesca;2016;1,35
22;Huesca;Huesca;22 Huesca;2017;1,38
22;Huesca;Huesca;22 Huesca;2018;1,36
22;Huesca;Huesca;22 Huesca;2019;1,32
22;Huesca;Huesca;22 Huesca;2020;1,24
23;Jaén;Jaén;23 Jaén;1975;2,71
23;Jaén;Jaén;23 Jaén;1976;2,74
23;Jaén;Jaén;23 Jaén;1977;2,62
23;Jaén;Jaén;23 Jaén;1978;2,61
23;Jaén;Jaén;23 Jaén;1979;2,63
23;Jaén;Jaén;23 Jaén;1980;2,68
23;Jaén;Jaén;23 Jaén;1981;2,43
23;Jaén;Jaén;23 Jaén;1982;2,39
23;Jaén;Jaén;23 Jaén;1983;2,28
23;Jaén;Jaén;23 Jaén;1984;2,2
23;Jaén;Jaén;23 Jaén;1985;2,05
23;Jaén;Jaén;23 Jaén;1986;2,02
23;Jaén;Jaén;23 Jaén;1987;1,9
23;Jaén;Jaén;23 Jaén;1988;1,84
23;Jaén;Jaén;23 Jaén;1989;1,85
23;Jaén;Jaén;23 Jaén;1990;1,73
23;Jaén;Jaén;23 Jaén;1991;1,72
23;Jaén;Jaén;23 Jaén;1992;1,67
23;Jaén;Jaén;23 Jaén;1993;1,69
23;Jaén;Jaén;23 Jaén;1994;1,56
23;Jaén;Jaén;23 Jaén;1995;1,49
23;Jaén;Jaén;23 Jaén;1996;1,41
23;Jaén;Jaén;23 Jaén;1997;1,4
23;Jaén;Jaén;23 Jaén;1998;1,36
23;Jaén;Jaén;23 Jaén;1999;1,45
23;Jaén;Jaén;23 Jaén;2000;1,39
23;Jaén;Jaén;23 Jaén;2001;1,34
23;Jaén;Jaén;23 Jaén;2002;1,36
23;Jaén;Jaén;23 Jaén;2003;1,4
23;Jaén;Jaén;23 Jaén;2004;1,42
23;Jaén;Jaén;23 Jaén;2005;1,4
23;Jaén;Jaén;23 Jaén;2006;1,46
23;Jaén;Jaén;23 Jaén;2007;1,44
23;Jaén;Jaén;23 Jaén;2008;1,52
23;Jaén;Jaén;23 Jaén;2009;1,44
23;Jaén;Jaén;23 Jaén;2010;1,39
23;Jaén;Jaén;23 Jaén;2011;1,38
23;Jaén;Jaén;23 Jaén;2012;1,35
23;Jaén;Jaén;23 Jaén;2013;1,28
23;Jaén;Jaén;23 Jaén;2014;1,32
23;Jaén;Jaén;23 Jaén;2015;1,32
23;Jaén;Jaén;23 Jaén;2016;1,33
23;Jaén;Jaén;23 Jaén;2017;1,25
23;Jaén;Jaén;23 Jaén;2018;1,27
23;Jaén;Jaén;23 Jaén;2019;1,26
23;Jaén;Jaén;23 Jaén;2020;1,22
24;León;León;24 León;1975;2,03
24;León;León;24 León;1976;2,12
24;León;León;24 León;1977;2,08
24;León;León;24 León;1978;2,12
24;León;León;24 León;1979;2,07
24;León;León;24 León;1980;2
24;León;León;24 León;1981;1,93
24;León;León;24 León;1982;1,84
24;León;León;24 León;1983;1,72
24;León;León;24 León;1984;1,66
24;León;León;24 León;1985;1,51
24;León;León;24 León;1986;1,41
24;León;León;24 León;1987;1,29
24;León;León;24 León;1988;1,21
24;León;León;24 León;1989;1,16
24;León;León;24 León;1990;1,1
24;León;León;24 León;1991;1,07
24;León;León;24 León;1992;1,02
24;León;León;24 León;1993;0,95
24;León;León;24 León;1994;0,9
24;León;León;24 León;1995;0,89
24;León;León;24 León;1996;0,88
24;León;León;24 León;1997;0,92
24;León;León;24 León;1998;0,89
24;León;León;24 León;1999;0,89
24;León;León;24 León;2000;0,91
24;León;León;24 León;2001;0,92
24;León;León;24 León;2002;0,94
24;León;León;24 León;2003;0,96
24;León;León;24 León;2004;0,99
24;León;León;24 León;2005;0,99
24;León;León;24 León;2006;0,99
24;León;León;24 León;2007;1,06
24;León;León;24 León;2008;1,06
24;León;León;24 León;2009;1,06
24;León;León;24 León;2010;1,06
24;León;León;24 León;2011;1,05
24;León;León;24 León;2012;1,03
24;León;León;24 León;2013;1
24;León;León;24 León;2014;1,04
24;León;León;24 León;2015;1,07
24;León;León;24 León;2016;1,05
24;León;León;24 León;2017;1,01
24;León;León;24 León;2018;1,04
24;León;León;24 León;2019;0,97
24;León;León;24 León;2020;0,97
25;Lleida;Lérida;25 Lleida;1975;2,34
25;Lleida;Lérida;25 Lleida;1976;2,45
25;Lleida;Lérida;25 Lleida;1977;2,3
25;Lleida;Lérida;25 Lleida;1978;2,26
25;Lleida;Lérida;25 Lleida;1979;2,14
25;Lleida;Lérida;25 Lleida;1980;1,93
25;Lleida;Lérida;25 Lleida;1981;1,74
25;Lleida;Lérida;25 Lleida;1982;1,77
25;Lleida;Lérida;25 Lleida;1983;1,58
25;Lleida;Lérida;25 Lleida;1984;1,47
25;Lleida;Lérida;25 Lleida;1985;1,46
25;Lleida;Lérida;25 Lleida;1986;1,32
25;Lleida;Lérida;25 Lleida;1987;1,29
25;Lleida;Lérida;25 Lleida;1988;1,3
25;Lleida;Lérida;25 Lleida;1989;1,25
25;Lleida;Lérida;25 Lleida;1990;1,22
25;Lleida;Lérida;25 Lleida;1991;1,21
25;Lleida;Lérida;25 Lleida;1992;1,29
25;Lleida;Lérida;25 Lleida;1993;1,25
25;Lleida;Lérida;25 Lleida;1994;1,14
25;Lleida;Lérida;25 Lleida;1995;1,12
25;Lleida;Lérida;25 Lleida;1996;1,12
25;Lleida;Lérida;25 Lleida;1997;1,14
25;Lleida;Lérida;25 Lleida;1998;1,15
25;Lleida;Lérida;25 Lleida;1999;1,19
25;Lleida;Lérida;25 Lleida;2000;1,24
25;Lleida;Lérida;25 Lleida;2001;1,28
25;Lleida;Lérida;25 Lleida;2002;1,27
25;Lleida;Lérida;25 Lleida;2003;1,37
25;Lleida;Lérida;25 Lleida;2004;1,41
25;Lleida;Lérida;25 Lleida;2005;1,46
25;Lleida;Lérida;25 Lleida;2006;1,46
25;Lleida;Lérida;25 Lleida;2007;1,48
25;Lleida;Lérida;25 Lleida;2008;1,66
25;Lleida;Lérida;25 Lleida;2009;1,58
25;Lleida;Lérida;25 Lleida;2010;1,56
25;Lleida;Lérida;25 Lleida;2011;1,51
25;Lleida;Lérida;25 Lleida;2012;1,46
25;Lleida;Lérida;25 Lleida;2013;1,42
25;Lleida;Lérida;25 Lleida;2014;1,48
25;Lleida;Lérida;25 Lleida;2015;1,47
25;Lleida;Lérida;25 Lleida;2016;1,46
25;Lleida;Lérida;25 Lleida;2017;1,46
25;Lleida;Lérida;25 Lleida;2018;1,39
25;Lleida;Lérida;25 Lleida;2019;1,4
25;Lleida;Lérida;25 Lleida;2020;1,36
26;Rioja, La;La Rioja;26 Rioja, La;1975;2,39
26;Rioja, La;La Rioja;26 Rioja, La;1976;2,61
26;Rioja, La;La Rioja;26 Rioja, La;1977;2,29
26;Rioja, La;La Rioja;26 Rioja, La;1978;2,31
26;Rioja, La;La Rioja;26 Rioja, La;1979;2,18
26;Rioja, La;La Rioja;26 Rioja, La;1980;2,06
26;Rioja, La;La Rioja;26 Rioja, La;1981;1,85
26;Rioja, La;La Rioja;26 Rioja, La;1982;1,8
26;Rioja, La;La Rioja;26 Rioja, La;1983;1,65
26;Rioja, La;La Rioja;26 Rioja, La;1984;1,55
26;Rioja, La;La Rioja;26 Rioja, La;1985;1,49
26;Rioja, La;La Rioja;26 Rioja, La;1986;1,32
26;Rioja, La;La Rioja;26 Rioja, La;1987;1,32
26;Rioja, La;La Rioja;26 Rioja, La;1988;1,3
26;Rioja, La;La Rioja;26 Rioja, La;1989;1,25
26;Rioja, La;La Rioja;26 Rioja, La;1990;1,2
26;Rioja, La;La Rioja;26 Rioja, La;1991;1,14
26;Rioja, La;La Rioja;26 Rioja, La;1992;1,1
26;Rioja, La;La Rioja;26 Rioja, La;1993;1,08
26;Rioja, La;La Rioja;26 Rioja, La;1994;1,08
26;Rioja, La;La Rioja;26 Rioja, La;1995;1,02
26;Rioja, La;La Rioja;26 Rioja, La;1996;1,03
26;Rioja, La;La Rioja;26 Rioja, La;1997;1,06
26;Rioja, La;La Rioja;26 Rioja, La;1998;1,06
26;Rioja, La;La Rioja;26 Rioja, La;1999;1,09
26;Rioja, La;La Rioja;26 Rioja, La;2000;1,12
26;Rioja, La;La Rioja;26 Rioja, La;2001;1,15
26;Rioja, La;La Rioja;26 Rioja, La;2002;1,2
26;Rioja, La;La Rioja;26 Rioja, La;2003;1,31
26;Rioja, La;La Rioja;26 Rioja, La;2004;1,3
26;Rioja, La;La Rioja;26 Rioja, La;2005;1,33
26;Rioja, La;La Rioja;26 Rioja, La;2006;1,33
26;Rioja, La;La Rioja;26 Rioja, La;2007;1,41
26;Rioja, La;La Rioja;26 Rioja, La;2008;1,49
26;Rioja, La;La Rioja;26 Rioja, La;2009;1,41
26;Rioja, La;La Rioja;26 Rioja, La;2010;1,44
26;Rioja, La;La Rioja;26 Rioja, La;2011;1,37
26;Rioja, La;La Rioja;26 Rioja, La;2012;1,41
26;Rioja, La;La Rioja;26 Rioja, La;2013;1,33
26;Rioja, La;La Rioja;26 Rioja, La;2014;1,35
26;Rioja, La;La Rioja;26 Rioja, La;2015;1,34
26;Rioja, La;La Rioja;26 Rioja, La;2016;1,36
26;Rioja, La;La Rioja;26 Rioja, La;2017;1,35
26;Rioja, La;La Rioja;26 Rioja, La;2018;1,25
26;Rioja, La;La Rioja;26 Rioja, La;2019;1,32
26;Rioja, La;La Rioja;26 Rioja, La;2020;1,29
27;Lugo;Lugo;27 Lugo;1975;1,88
27;Lugo;Lugo;27 Lugo;1976;1,93
27;Lugo;Lugo;27 Lugo;1977;1,91
27;Lugo;Lugo;27 Lugo;1978;1,94
27;Lugo;Lugo;27 Lugo;1979;2,01
27;Lugo;Lugo;27 Lugo;1980;1,98
27;Lugo;Lugo;27 Lugo;1981;1,87
27;Lugo;Lugo;27 Lugo;1982;1,71
27;Lugo;Lugo;27 Lugo;1983;1,67
27;Lugo;Lugo;27 Lugo;1984;1,6
27;Lugo;Lugo;27 Lugo;1985;1,48
27;Lugo;Lugo;27 Lugo;1986;1,38
27;Lugo;Lugo;27 Lugo;1987;1,34
27;Lugo;Lugo;27 Lugo;1988;1,25
27;Lugo;Lugo;27 Lugo;1989;1,22
27;Lugo;Lugo;27 Lugo;1990;1,16
27;Lugo;Lugo;27 Lugo;1991;1,13
27;Lugo;Lugo;27 Lugo;1992;1,09
27;Lugo;Lugo;27 Lugo;1993;1,05
27;Lugo;Lugo;27 Lugo;1994;0,94
27;Lugo;Lugo;27 Lugo;1995;0,9
27;Lugo;Lugo;27 Lugo;1996;0,82
27;Lugo;Lugo;27 Lugo;1997;0,84
27;Lugo;Lugo;27 Lugo;1998;0,86
27;Lugo;Lugo;27 Lugo;1999;0,82
27;Lugo;Lugo;27 Lugo;2000;0,87
27;Lugo;Lugo;27 Lugo;2001;0,81
27;Lugo;Lugo;27 Lugo;2002;0,81
27;Lugo;Lugo;27 Lugo;2003;0,87
27;Lugo;Lugo;27 Lugo;2004;0,86
27;Lugo;Lugo;27 Lugo;2005;0,89
27;Lugo;Lugo;27 Lugo;2006;0,88
27;Lugo;Lugo;27 Lugo;2007;0,94
27;Lugo;Lugo;27 Lugo;2008;0,96
27;Lugo;Lugo;27 Lugo;2009;0,99
27;Lugo;Lugo;27 Lugo;2010;0,99
27;Lugo;Lugo;27 Lugo;2011;0,98
27;Lugo;Lugo;27 Lugo;2012;1,03
27;Lugo;Lugo;27 Lugo;2013;0,98
27;Lugo;Lugo;27 Lugo;2014;1,04
27;Lugo;Lugo;27 Lugo;2015;1,1
27;Lugo;Lugo;27 Lugo;2016;1,09
27;Lugo;Lugo;27 Lugo;2017;1,11
27;Lugo;Lugo;27 Lugo;2018;1,09
27;Lugo;Lugo;27 Lugo;2019;0,98
27;Lugo;Lugo;27 Lugo;2020;0,99
28;Madrid;Madrid;28 Madrid;1975;2,91
28;Madrid;Madrid;28 Madrid;1976;2,93
28;Madrid;Madrid;28 Madrid;1977;2,73
28;Madrid;Madrid;28 Madrid;1978;2,55
28;Madrid;Madrid;28 Madrid;1979;2,34
28;Madrid;Madrid;28 Madrid;1980;2,1
28;Madrid;Madrid;28 Madrid;1981;1,95
28;Madrid;Madrid;28 Madrid;1982;1,83
28;Madrid;Madrid;28 Madrid;1983;1,68
28;Madrid;Madrid;28 Madrid;1984;1,63
28;Madrid;Madrid;28 Madrid;1985;1,54
28;Madrid;Madrid;28 Madrid;1986;1,46
28;Madrid;Madrid;28 Madrid;1987;1,41
28;Madrid;Madrid;28 Madrid;1988;1,34
28;Madrid;Madrid;28 Madrid;1989;1,31
28;Madrid;Madrid;28 Madrid;1990;1,27
28;Madrid;Madrid;28 Madrid;1991;1,24
28;Madrid;Madrid;28 Madrid;1992;1,25
28;Madrid;Madrid;28 Madrid;1993;1,2
28;Madrid;Madrid;28 Madrid;1994;1,13
28;Madrid;Madrid;28 Madrid;1995;1,09
28;Madrid;Madrid;28 Madrid;1996;1,08
28;Madrid;Madrid;28 Madrid;1997;1,09
28;Madrid;Madrid;28 Madrid;1998;1,07
28;Madrid;Madrid;28 Madrid;1999;1,12
28;Madrid;Madrid;28 Madrid;2000;1,21
28;Madrid;Madrid;28 Madrid;2001;1,26
28;Madrid;Madrid;28 Madrid;2002;1,28
28;Madrid;Madrid;28 Madrid;2003;1,32
28;Madrid;Madrid;28 Madrid;2004;1,34
28;Madrid;Madrid;28 Madrid;2005;1,32
28;Madrid;Madrid;28 Madrid;2006;1,36
28;Madrid;Madrid;28 Madrid;2007;1,4
28;Madrid;Madrid;28 Madrid;2008;1,45
28;Madrid;Madrid;28 Madrid;2009;1,4
28;Madrid;Madrid;28 Madrid;2010;1,37
28;Madrid;Madrid;28 Madrid;2011;1,35
28;Madrid;Madrid;28 Madrid;2012;1,33
28;Madrid;Madrid;28 Madrid;2013;1,3
28;Madrid;Madrid;28 Madrid;2014;1,35
28;Madrid;Madrid;28 Madrid;2015;1,37
28;Madrid;Madrid;28 Madrid;2016;1,36
28;Madrid;Madrid;28 Madrid;2017;1,33
28;Madrid;Madrid;28 Madrid;2018;1,27
28;Madrid;Madrid;28 Madrid;2019;1,23
28;Madrid;Madrid;28 Madrid;2020;1,15
29;Málaga;Málaga;29 Málaga;1975;3,07
29;Málaga;Málaga;29 Málaga;1976;3
29;Málaga;Málaga;29 Málaga;1977;2,87
29;Málaga;Málaga;29 Málaga;1978;2,77
29;Málaga;Málaga;29 Málaga;1979;2,59
29;Málaga;Málaga;29 Málaga;1980;2,48
29;Málaga;Málaga;29 Málaga;1981;2,36
29;Málaga;Málaga;29 Málaga;1982;2,31
29;Málaga;Málaga;29 Málaga;1983;2,14
29;Málaga;Málaga;29 Málaga;1984;2,03
29;Málaga;Málaga;29 Málaga;1985;1,88
29;Málaga;Málaga;29 Málaga;1986;1,76
29;Málaga;Málaga;29 Málaga;1987;1,7
29;Málaga;Málaga;29 Málaga;1988;1,62
29;Málaga;Málaga;29 Málaga;1989;1,45
29;Málaga;Málaga;29 Málaga;1990;1,46
29;Málaga;Málaga;29 Málaga;1991;1,47
29;Málaga;Málaga;29 Málaga;1992;1,45
29;Málaga;Málaga;29 Málaga;1993;1,38
29;Málaga;Málaga;29 Málaga;1994;1,29
29;Málaga;Málaga;29 Málaga;1995;1,26
29;Málaga;Málaga;29 Málaga;1996;1,24
29;Málaga;Málaga;29 Málaga;1997;1,25
29;Málaga;Málaga;29 Málaga;1998;1,21
29;Málaga;Málaga;29 Málaga;1999;1,26
29;Málaga;Málaga;29 Málaga;2000;1,31
29;Málaga;Málaga;29 Málaga;2001;1,34
29;Málaga;Málaga;29 Málaga;2002;1,34
29;Málaga;Málaga;29 Málaga;2003;1,41
29;Málaga;Málaga;29 Málaga;2004;1,45
29;Málaga;Málaga;29 Málaga;2005;1,46
29;Málaga;Málaga;29 Málaga;2006;1,5
29;Málaga;Málaga;29 Málaga;2007;1,5
29;Málaga;Málaga;29 Málaga;2008;1,54
29;Málaga;Málaga;29 Málaga;2009;1,44
29;Málaga;Málaga;29 Málaga;2010;1,43
29;Málaga;Málaga;29 Málaga;2011;1,41
29;Málaga;Málaga;29 Málaga;2012;1,38
29;Málaga;Málaga;29 Málaga;2013;1,31
29;Málaga;Málaga;29 Málaga;2014;1,36
29;Málaga;Málaga;29 Málaga;2015;1,34
29;Málaga;Málaga;29 Málaga;2016;1,34
29;Málaga;Málaga;29 Málaga;2017;1,32
29;Málaga;Málaga;29 Málaga;2018;1,26
29;Málaga;Málaga;29 Málaga;2019;1,24
29;Málaga;Málaga;29 Málaga;2020;1,17
30;Murcia;Murcia;30 Murcia;1975;3,21
30;Murcia;Murcia;30 Murcia;1976;3,36
30;Murcia;Murcia;30 Murcia;1977;3,22
30;Murcia;Murcia;30 Murcia;1978;3,13
30;Murcia;Murcia;30 Murcia;1979;3,04
30;Murcia;Murcia;30 Murcia;1980;2,89
30;Murcia;Murcia;30 Murcia;1981;2,6
30;Murcia;Murcia;30 Murcia;1982;2,51
30;Murcia;Murcia;30 Murcia;1983;2,26
30;Murcia;Murcia;30 Murcia;1984;2,13
30;Murcia;Murcia;30 Murcia;1985;2,03
30;Murcia;Murcia;30 Murcia;1986;1,9
30;Murcia;Murcia;30 Murcia;1987;1,86
30;Murcia;Murcia;30 Murcia;1988;1,81
30;Murcia;Murcia;30 Murcia;1989;1,78
30;Murcia;Murcia;30 Murcia;1990;1,73
30;Murcia;Murcia;30 Murcia;1991;1,68
30;Murcia;Murcia;30 Murcia;1992;1,63
30;Murcia;Murcia;30 Murcia;1993;1,55
30;Murcia;Murcia;30 Murcia;1994;1,42
30;Murcia;Murcia;30 Murcia;1995;1,39
30;Murcia;Murcia;30 Murcia;1996;1,37
30;Murcia;Murcia;30 Murcia;1997;1,38
30;Murcia;Murcia;30 Murcia;1998;1,34
30;Murcia;Murcia;30 Murcia;1999;1,35
30;Murcia;Murcia;30 Murcia;2000;1,44
30;Murcia;Murcia;30 Murcia;2001;1,5
30;Murcia;Murcia;30 Murcia;2002;1,51
30;Murcia;Murcia;30 Murcia;2003;1,57
30;Murcia;Murcia;30 Murcia;2004;1,56
30;Murcia;Murcia;30 Murcia;2005;1,58
30;Murcia;Murcia;30 Murcia;2006;1,63
30;Murcia;Murcia;30 Murcia;2007;1,64
30;Murcia;Murcia;30 Murcia;2008;1,69
30;Murcia;Murcia;30 Murcia;2009;1,62
30;Murcia;Murcia;30 Murcia;2010;1,59
30;Murcia;Murcia;30 Murcia;2011;1,56
30;Murcia;Murcia;30 Murcia;2012;1,53
30;Murcia;Murcia;30 Murcia;2013;1,51
30;Murcia;Murcia;30 Murcia;2014;1,56
30;Murcia;Murcia;30 Murcia;2015;1,57
30;Murcia;Murcia;30 Murcia;2016;1,56
30;Murcia;Murcia;30 Murcia;2017;1,55
30;Murcia;Murcia;30 Murcia;2018;1,54
30;Murcia;Murcia;30 Murcia;2019;1,5
30;Murcia;Murcia;30 Murcia;2020;1,45
31;Navarra;Navarra;31 Navarra;1975;2,63
31;Navarra;Navarra;31 Navarra;1976;2,59
31;Navarra;Navarra;31 Navarra;1977;2,47
31;Navarra;Navarra;31 Navarra;1978;2,3
31;Navarra;Navarra;31 Navarra;1979;2,13
31;Navarra;Navarra;31 Navarra;1980;2
31;Navarra;Navarra;31 Navarra;1981;1,88
31;Navarra;Navarra;31 Navarra;1982;1,73
31;Navarra;Navarra;31 Navarra;1983;1,61
31;Navarra;Navarra;31 Navarra;1984;1,54
31;Navarra;Navarra;31 Navarra;1985;1,42
31;Navarra;Navarra;31 Navarra;1986;1,37
31;Navarra;Navarra;31 Navarra;1987;1,26
31;Navarra;Navarra;31 Navarra;1988;1,28
31;Navarra;Navarra;31 Navarra;1989;1,25
31;Navarra;Navarra;31 Navarra;1990;1,23
31;Navarra;Navarra;31 Navarra;1991;1,22
31;Navarra;Navarra;31 Navarra;1992;1,14
31;Navarra;Navarra;31 Navarra;1993;1,16
31;Navarra;Navarra;31 Navarra;1994;1,13
31;Navarra;Navarra;31 Navarra;1995;1,11
31;Navarra;Navarra;31 Navarra;1996;1,15
31;Navarra;Navarra;31 Navarra;1997;1,17
31;Navarra;Navarra;31 Navarra;1998;1,15
31;Navarra;Navarra;31 Navarra;1999;1,18
31;Navarra;Navarra;31 Navarra;2000;1,2
31;Navarra;Navarra;31 Navarra;2001;1,3
31;Navarra;Navarra;31 Navarra;2002;1,3
31;Navarra;Navarra;31 Navarra;2003;1,37
31;Navarra;Navarra;31 Navarra;2004;1,38
31;Navarra;Navarra;31 Navarra;2005;1,33
31;Navarra;Navarra;31 Navarra;2006;1,42
31;Navarra;Navarra;31 Navarra;2007;1,41
31;Navarra;Navarra;31 Navarra;2008;1,49
31;Navarra;Navarra;31 Navarra;2009;1,44
31;Navarra;Navarra;31 Navarra;2010;1,44
31;Navarra;Navarra;31 Navarra;2011;1,43
31;Navarra;Navarra;31 Navarra;2012;1,46
31;Navarra;Navarra;31 Navarra;2013;1,36
31;Navarra;Navarra;31 Navarra;2014;1,44
31;Navarra;Navarra;31 Navarra;2015;1,45
31;Navarra;Navarra;31 Navarra;2016;1,46
31;Navarra;Navarra;31 Navarra;2017;1,46
31;Navarra;Navarra;31 Navarra;2018;1,39
31;Navarra;Navarra;31 Navarra;2019;1,4
31;Navarra;Navarra;31 Navarra;2020;1,33
32;Ourense;Orense;32 Ourense;1975;1,59
32;Ourense;Orense;32 Ourense;1976;1,64
32;Ourense;Orense;32 Ourense;1977;1,58
32;Ourense;Orense;32 Ourense;1978;1,62
32;Ourense;Orense;32 Ourense;1979;1,55
32;Ourense;Orense;32 Ourense;1980;1,47
32;Ourense;Orense;32 Ourense;1981;1,37
32;Ourense;Orense;32 Ourense;1982;1,29
32;Ourense;Orense;32 Ourense;1983;1,31
32;Ourense;Orense;32 Ourense;1984;1,29
32;Ourense;Orense;32 Ourense;1985;1,26
